split_id,strategy,model,feature,selection_freq,stable_selected,mean_jaccard_subsample,mean_k_selected,alpha,lambda
83,enet_raw,enet,se_area,0.8,1,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,se_smoothness,0.255,0,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,se_compactness,0.495,0,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,se_concavity,0,0,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,se_concave_points,0.085,0,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,se_symmetry,0.285,0,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,se_fractal_dimension,0.905,1,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,worst_radius,1,1,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,worst_texture,1,1,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,worst_perimeter,1,1,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,worst_area,1,1,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,worst_smoothness,1,1,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,worst_compactness,0.015,0,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,worst_concavity,0.885,1,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,worst_concave_points,1,1,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,worst_symmetry,0.94,1,0.7417438537609066,18.135,0.7,0.0076926708739303564
83,enet_raw,enet,worst_fractal_dimension,0.05,0,0.7417438537609066,18.135,0.7,0.0076926708739303564
84,lasso_raw,lasso,mean_radius,0.04,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,mean_texture,0.325,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,mean_perimeter,0,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,mean_area,0,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,mean_smoothness,0.13,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,mean_compactness,0,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,mean_concavity,0.29,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,mean_concave_points,0.615,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,mean_symmetry,0,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,mean_fractal_dimension,0.045,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,se_radius,0.825,1,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,se_texture,0.01,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,se_perimeter,0.01,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,se_area,0.005,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,se_smoothness,0.09,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,se_compactness,0.34,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,se_concavity,0.005,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,se_concave_points,0.005,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,se_symmetry,0.075,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,se_fractal_dimension,0.435,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,worst_radius,0.99,1,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,worst_texture,0.99,1,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,worst_perimeter,0.155,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,worst_area,0.02,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,worst_smoothness,0.945,1,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,worst_compactness,0,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,worst_concavity,0.72,0,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,worst_concave_points,0.99,1,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,worst_symmetry,0.905,1,0.6290989962418534,8.97,1,0.007765430306161443
84,lasso_raw,lasso,worst_fractal_dimension,0.01,0,0.6290989962418534,8.97,1,0.007765430306161443
84,enet_raw,enet,mean_radius,1,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,mean_texture,0.925,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,mean_perimeter,0.99,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,mean_area,1,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,mean_smoothness,0.465,0,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,mean_compactness,0.01,0,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,mean_concavity,0.98,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,mean_concave_points,1,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,mean_symmetry,0.12,0,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,mean_fractal_dimension,0.64,0,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,se_radius,0.99,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,se_texture,0.21,0,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,se_perimeter,0.825,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,se_area,0.975,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,se_smoothness,0.32,0,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,se_compactness,0.965,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,se_concavity,0.055,0,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,se_concave_points,0.12,0,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,se_symmetry,0.66,0,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,se_fractal_dimension,0.83,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,worst_radius,1,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,worst_texture,1,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,worst_perimeter,1,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,worst_area,1,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,worst_smoothness,0.995,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,worst_compactness,0.06,0,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,worst_concavity,1,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,worst_concave_points,1,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,worst_symmetry,0.995,1,0.8446362711202015,21.32,0.5,0.008097803595241941
84,enet_raw,enet,worst_fractal_dimension,0.19,0,0.8446362711202015,21.32,0.5,0.008097803595241941
85,lasso_raw,lasso,mean_radius,0.03,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,mean_texture,0.53,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,mean_perimeter,0,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,mean_area,0.005,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,mean_smoothness,0.015,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,mean_compactness,0,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,mean_concavity,0.2,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,mean_concave_points,0.675,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,mean_symmetry,0.01,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,mean_fractal_dimension,0.155,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,se_radius,0.915,1,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,se_texture,0.04,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,se_perimeter,0.005,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,se_area,0.03,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,se_smoothness,0.045,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,se_compactness,0.19,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,se_concavity,0,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,se_concave_points,0,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,se_symmetry,0.09,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,se_fractal_dimension,0.405,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,worst_radius,0.99,1,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,worst_texture,0.995,1,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,worst_perimeter,0.29,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,worst_area,0.06,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,worst_smoothness,0.95,1,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,worst_compactness,0.005,0,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,worst_concavity,0.835,1,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,worst_concave_points,0.975,1,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,worst_symmetry,0.75,1,0.5998800870331483,9.21,1,0.007637892659154949
85,lasso_raw,lasso,worst_fractal_dimension,0.02,0,0.5998800870331483,9.21,1,0.007637892659154949
85,enet_raw,enet,mean_radius,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,mean_texture,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,mean_perimeter,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,mean_area,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,mean_smoothness,0.375,0,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,mean_compactness,0.125,0,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,mean_concavity,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,mean_concave_points,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,mean_symmetry,0.335,0,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,mean_fractal_dimension,0.915,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,se_radius,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,se_texture,0.595,0,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,se_perimeter,0.99,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,se_area,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,se_smoothness,0.5,0,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,se_compactness,0.96,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,se_concavity,0.055,0,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,se_concave_points,0.295,0,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,se_symmetry,0.835,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,se_fractal_dimension,0.98,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,worst_radius,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,worst_texture,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,worst_perimeter,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,worst_area,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,worst_smoothness,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,worst_compactness,0.29,0,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,worst_concavity,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,worst_concave_points,1,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,worst_symmetry,0.99,1,0.8406245061939888,23.675,0.3,0.008336885004395268
85,enet_raw,enet,worst_fractal_dimension,0.435,0,0.8406245061939888,23.675,0.3,0.008336885004395268
86,lasso_raw,lasso,mean_radius,0.03,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,mean_texture,0.54,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,mean_perimeter,0.005,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,mean_area,0.015,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,mean_smoothness,0.02,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,mean_compactness,0,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,mean_concavity,0.35,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,mean_concave_points,0.78,1,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,mean_symmetry,0.035,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,mean_fractal_dimension,0.185,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,se_radius,0.835,1,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,se_texture,0.02,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,se_perimeter,0.005,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,se_area,0.005,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,se_smoothness,0.135,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,se_compactness,0.245,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,se_concavity,0,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,se_concave_points,0,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,se_symmetry,0.04,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,se_fractal_dimension,0.605,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,worst_radius,0.995,1,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,worst_texture,0.98,1,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,worst_perimeter,0.3,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,worst_area,0.095,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,worst_smoothness,0.995,1,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,worst_compactness,0.005,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,worst_concavity,0.735,0,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,worst_concave_points,0.965,1,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,worst_symmetry,0.895,1,0.627053378594195,9.835,1,0.007025556383687078
86,lasso_raw,lasso,worst_fractal_dimension,0.02,0,0.627053378594195,9.835,1,0.007025556383687078
86,enet_raw,enet,mean_radius,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,mean_texture,0.99,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,mean_perimeter,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,mean_area,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,mean_smoothness,0.505,0,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,mean_compactness,0.125,0,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,mean_concavity,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,mean_concave_points,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,mean_symmetry,0.345,0,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,mean_fractal_dimension,0.88,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,se_radius,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,se_texture,0.46,0,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,se_perimeter,0.97,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,se_area,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,se_smoothness,0.535,0,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,se_compactness,0.96,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,se_concavity,0.19,0,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,se_concave_points,0.3,0,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,se_symmetry,0.55,0,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,se_fractal_dimension,0.98,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,worst_radius,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,worst_texture,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,worst_perimeter,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,worst_area,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,worst_smoothness,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,worst_compactness,0.285,0,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,worst_concavity,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,worst_concave_points,1,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,worst_symmetry,0.995,1,0.817473513847121,23.58,0.3,0.00923674735315316
86,enet_raw,enet,worst_fractal_dimension,0.51,0,0.817473513847121,23.58,0.3,0.00923674735315316
87,lasso_raw,lasso,mean_radius,0.145,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,mean_texture,0.51,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,mean_perimeter,0.005,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,mean_area,0.02,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,mean_smoothness,0.05,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,mean_compactness,0,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,mean_concavity,0.28,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,mean_concave_points,0.765,1,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,mean_symmetry,0.045,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,mean_fractal_dimension,0.295,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,se_radius,0.87,1,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,se_texture,0.08,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,se_perimeter,0.02,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,se_area,0.015,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,se_smoothness,0.155,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,se_compactness,0.33,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,se_concavity,0.005,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,se_concave_points,0.015,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,se_symmetry,0.045,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,se_fractal_dimension,0.7,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,worst_radius,0.98,1,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,worst_texture,1,1,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,worst_perimeter,0.27,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,worst_area,0.07,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,worst_smoothness,0.97,1,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,worst_compactness,0,0,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,worst_concavity,0.805,1,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,worst_concave_points,0.97,1,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,worst_symmetry,0.935,1,0.6221162470421332,10.375,1,0.006390124766512333
87,lasso_raw,lasso,worst_fractal_dimension,0.025,0,0.6221162470421332,10.375,1,0.006390124766512333
87,enet_raw,enet,mean_radius,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,mean_texture,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,mean_perimeter,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,mean_area,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,mean_smoothness,0.745,0,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,mean_compactness,0,0,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,mean_concavity,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,mean_concave_points,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,mean_symmetry,0.315,0,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,mean_fractal_dimension,0.86,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,se_radius,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,se_texture,0.35,0,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,se_perimeter,0.965,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,se_area,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,se_smoothness,0.355,0,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,se_compactness,0.93,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,se_concavity,0.03,0,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,se_concave_points,0.255,0,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,se_symmetry,0.52,0,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,se_fractal_dimension,0.96,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,worst_radius,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,worst_texture,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,worst_perimeter,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,worst_area,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,worst_smoothness,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,worst_compactness,0.22,0,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,worst_concavity,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,worst_concave_points,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,worst_symmetry,1,1,0.8536805588180921,22.855,0.3,0.013377281961126836
87,enet_raw,enet,worst_fractal_dimension,0.35,0,0.8536805588180921,22.855,0.3,0.013377281961126836
88,lasso_raw,lasso,mean_radius,0,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,mean_texture,0.24,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,mean_perimeter,0,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,mean_area,0,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,mean_smoothness,0,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,mean_compactness,0,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,mean_concavity,0.405,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,mean_concave_points,0.9,1,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,mean_symmetry,0.04,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,mean_fractal_dimension,0.085,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,se_radius,0.54,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,se_texture,0.005,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,se_perimeter,0,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,se_area,0.025,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,se_smoothness,0.185,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,se_compactness,0.02,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,se_concavity,0,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,se_concave_points,0.005,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,se_symmetry,0.005,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,se_fractal_dimension,0.19,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,worst_radius,0.99,1,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,worst_texture,1,1,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,worst_perimeter,0.265,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,worst_area,0.01,0,0.6441137773790835,8.255,1,0.009301379281011924
88,lasso_raw,lasso,worst_smoothness,0.915,1,0.6441137773790835,8.255,1,0.009301379281011924
